Office ID,Name of Unit (HO/Division),Region,HOA,Description,APT Alloted,APT Consumed,e-lekha Consumed,Diff. (APT - e-Lekha),APT Consumed %,e-Lekha Consumed %
16610003,PMG Vadodara,SGR,320101101030129,Postal Division-Repair and Maintenance,"74,490.00",-,-,-,0.00%,0.00%
16610003,PMG Vadodara,SGR,320101101030149,Postal Division-Other Revenue Expenditure,"24,000.00",-,-,-,0.00%,0.00%
16610003,PMG Vadodara,SGR,320102003020211,In Service Training-Domestic Travel Expenses,"17,89,000.00","13,791.00",-,"13,791.00",0.77%,0.00%
16610003,PMG Vadodara,SGR,320102101010102,Existing Post Offices-Wages,"4,35,000.00",-,-,-,0.00%,0.00%
16610003,PMG Vadodara,SGR,320102101010105,Existing Post Offices-Rewards,"3,78,000.00",-,-,-,0.00%,0.00%
16610003,PMG Vadodara,SGR,320102101010106,Existing Post Offices-Medical Treatment,"1,10,000.00",-,-,-,0.00%,0.00%
16610003,PMG Vadodara,SGR,320102101010108,Existing Post Offices-LTC,"16,47,000.00",-,-,-,0.00%,0.00%
16610003,PMG Vadodara,SGR,320102101010111,Existing Post Offices-Domestic Travel Expenses,"9,06,000.00",-,-,-,0.00%,0.00%
16610003,PMG Vadodara,SGR,320102101010113,Existing Post Offices-Office Expenses,"1,58,28,000.00",-,-,-,0.00%,0.00%
16610003,PMG Vadodara,SGR,320102101010114,"Existing Post Offices-Rent,Rates & Taxes for Land and Buidlings","55,50,000.00",-,-,-,0.00%,0.00%
16610003,PMG Vadodara,SGR,320102101010118,Existing Post Offices-Rent for Others,"29,000.00",-,-,-,0.00%,0.00%
16610003,PMG Vadodara,SGR,320102101010119,Existing Post Offices-Digital Equipment,"14,00,843.00",-,-,-,0.00%,0.00%
16610003,PMG Vadodara,SGR,320102101010124,Existing Post Offices-Fuels and Lubricants,"8,93,000.00",-,-,-,0.00%,0.00%
16610003,PMG Vadodara,SGR,320102101010126,Existing Post Offices-Advertising and Publicity,"80,000.00",-,-,-,0.00%,0.00%
16610003,PMG Vadodara,SGR,320102101010127,Existing Post Offices-Minor Civil and Electrical Works,"4,000.00",-,-,-,0.00%,0.00%
16610003,PMG Vadodara,SGR,320102101010128,Existing Post Offices-Professional Services,"47,80,000.00",-,-,-,0.00%,0.00%
16610003,PMG Vadodara,SGR,320102101010129,Existing Post Offices-Repairs and Maintenance,"5,000.00",-,-,-,0.00%,0.00%
16610003,PMG Vadodara,SGR,320102101010149,Existing Post Offices-Other Revenue Expenditure,"14,35,000.00",-,-,-,0.00%,0.00%
16610003,PMG Vadodara,SGR,320102101010164,Existing Post Offices-Write off of losses,"6,53,360.00",-,-,-,0.00%,0.00%
16610003,PMG Vadodara,SGR,320102101100105,Gramin Dak Sevaks-Rewards,"9,85,000.00",-,-,-,0.00%,0.00%
16610003,PMG Vadodara,SGR,320102101100107,Gramin Dak Sevaks-Allowances,"3,47,43,000.00",-,-,-,0.00%,0.00%
16610003,PMG Vadodara,SGR,320102102010102,Mail Sorting-Wages,"6,96,000.00",-,-,-,0.00%,0.00%
16610003,PMG Vadodara,SGR,320102102010107,Mail Sorting-Allowances,"21,65,000.00",-,-,-,0.00%,0.00%
16610003,PMG Vadodara,SGR,320102102010111,Mail Sorting-Domestic Travel Expenses,"1,60,000.00",-,-,-,0.00%,0.00%
16610003,PMG Vadodara,SGR,320102102010124,Mail Sorting-Fuels and Lubricants,"25,000.00",-,-,-,0.00%,0.00%
16610003,PMG Vadodara,SGR,320102102010128,Mail Sorting-Professional Services,"1,47,000.00",-,-,-,0.00%,0.00%
16610003,PMG Vadodara,SGR,320102102010149,Mail Sorting-Other Revenue Expenditure,"16,000.00",-,-,-,0.00%,0.00%
16610003,PMG Vadodara,SGR,320102103060101,Other Conveyance of Mails-Salaries,"1,000.00",-,-,-,0.00%,0.00%
16610003,PMG Vadodara,SGR,320102103060102,Other Conveyance of Mails-Wages,"6,60,000.00",-,-,-,0.00%,0.00%
16610003,PMG Vadodara,SGR,320102103060105,Other Conveyance of Mails-Rewards,"2,47,000.00",-,-,-,0.00%,0.00%
16610003,PMG Vadodara,SGR,320102103060106,Other Conveyance of Mails-Medical Treatment,"5,000.00",-,-,-,0.00%,0.00%
16610003,PMG Vadodara,SGR,320102103060107,Other Conveyance of Mails-Allowances,"11,80,000.00",-,-,-,0.00%,0.00%
16610003,PMG Vadodara,SGR,320102103060108,Other Conveyance of Mails-LTC,"29,000.00",-,-,-,0.00%,0.00%
16610003,PMG Vadodara,SGR,320102103060111,Other Conveyance of Mails-Domestic Travel Expenses,"9,12,000.00",-,-,-,0.00%,0.00%
16610003,PMG Vadodara,SGR,320102103060119,Other Conveyance of Mails-Digital Equipment,"46,000.00",-,-,-,0.00%,0.00%
16610003,PMG Vadodara,SGR,320102103060124,Other Conveyance of Mails-Fuels and Lubricants,"28,84,000.00",-,-,-,0.00%,0.00%
16610003,PMG Vadodara,SGR,320102103060128,Other Conveyance of Mails-Professional Services,"82,000.00",-,-,-,0.00%,0.00%
16610003,PMG Vadodara,SGR,320102103060149,Other Conveyance of Mails-Other Revenue Expenditure,"2,80,000.00",-,-,-,0.00%,0.00%
16610003,PMG Vadodara,SGR,320103101010101,SBCO-Salaries,"1,000.00",-,-,-,0.00%,0.00%
16610003,PMG Vadodara,SGR,320103101010107,SBCO-Allowances,"71,000.00",-,-,-,0.00%,0.00%
16610003,PMG Vadodara,SGR,320103101010111,SBCO-Domestic Travel Expenses,"10,000.00",-,-,-,0.00%,0.00%
16610003,PMG Vadodara,SGR,320103101010119,SBCO-Digital Equipment,"20,000.00",-,-,-,0.00%,0.00%
16610003,PMG Vadodara,SGR,320103101030111,Small Savings Work-Domestic Travel Expenses,"3,32,000.00",-,-,-,0.00%,0.00%
16610003,PMG Vadodara,SGR,320105053010127,Maintenance of Post Office Buildings-Minor Civil and Electrical Works,"31,11,730.00","16,046.00",-,"16,046.00",0.52%,0.00%
16610003,PMG Vadodara,SGR,320107101010004,Superannuation & Retirement Allowance-Pensionary Charges,"72,76,27,000.00",-,-,-,0.00%,0.00%
16610003,PMG Vadodara,SGR,320107102010004,Commuted Value of Pension-Pensionary Charges,"12,20,36,000.00",-,-,-,0.00%,0.00%
16610003,PMG Vadodara,SGR,320107104010104,Gratuities-Pensionary Charges,"9,51,00,000.00","12,64,960.00",-,"12,64,960.00",1.33%,0.00%
16610003,PMG Vadodara,SGR,320107104010304,Gratuities to Extra Departmental Agents-Pensionary Charges,"2,29,16,000.00",-,-,-,0.00%,0.00%
16610003,PMG Vadodara,SGR,320107104010404,Payment of severance amount to GDS-Pensionary Charges,"49,00,000.00",-,-,-,0.00%,0.00%
16610003,PMG Vadodara,SGR,320107107010004,Family Pension-Pensionary Charges,"17,18,65,000.00",-,-,-,0.00%,0.00%
16610003,PMG Vadodara,SGR,320107108010004,Leave Encashment Benefits-Pensionary Charges,"4,28,00,000.00","8,57,600.00",-,"8,57,600.00",2.00%,0.00%
16610003,PMG Vadodara,SGR,320107110010004,Govt. Contribution for defined contributory Pension Scheme-Pensionary Charges,"1,57,00,000.00","14,23,951.00",-,"14,23,951.00",9.07%,0.00%
16610003,PMG Vadodara,SGR,320160102030149,Subscription towards SDBS-Other Revenue Expenditure,"85,59,000.00",-,-,-,0.00%,0.00%
16610003,PMG Vadodara,SGR,520100003020071,Buildings_ICT Equipment,"10,00,000.00",-,-,-,0.00%,0.00%
16610003,PMG Vadodara,SGR,520100101020072,Buildings_Buildings And Structures,"19,00,000.00",-,-,-,0.00%,0.00%
16610003,PMG Vadodara,SGR,520100101020073,Buildings -Estates Management_Infrastructural Assets,"3,00,000.00",-,-,-,0.00%,0.00%
16610003,PMG Vadodara,SGR,520100104080071,Computerisation & Modernisation Of Post Office-ICT,"50,00,000.00",-,-,-,0.00%,0.00%
16610003,PMG Vadodara,SGR,520100104080152,Modernisation of Post Offices other than IT-Machinery & Equipment,"50,000.00",-,-,-,0.00%,0.00%
16610003,PMG Vadodara,SGR,520100104370071,Computerisation/Modernisation Of Admin Offices-ICT,"5,00,000.00",-,-,-,0.00%,0.00%
16610003,PMG Vadodara,SGR,761000201010055,Purchase House Building-Loans And Advances-Receipts,"14,14,400.00",-,-,-,0.00%,0.00%
16610003,PMG Vadodara,SGR,801606101010500,Advertisement and Publicity-PLI,"3,10,000.00",-,-,-,0.00%,0.00%
16610003,PMG Vadodara,SGR,801606101020500,Advertisement and Publicity-RPLI,"1,83,000.00",-,-,-,0.00%,0.00%
16530026,Valsad Dn.,SGR,320101101020226,Marketing function of DoP (Scheme)-Advertising and Publicity,"1,00,000.00",-,-,-,0.00%,0.00%
16530026,Valsad Dn.,SGR,320102101010126,Existing Post Offices-Advertising and Publicity,"46,000.00",-,-,-,0.00%,0.00%
16360031,Valsad HO,SGR,320101101030101,Postal Division-Salaires,"30,00,000.00","17,32,639.00",-,"17,32,639.00",57.75%,0.00%
16360031,Valsad HO,SGR,320101101030102,Postal Division-Wages,"25,000.00","2,520.00",-,"2,520.00",10.08%,0.00%
16360031,Valsad HO,SGR,320101101030105,Postal Division-Rewards,"1,40,000.00",-,-,-,0.00%,0.00%
16360031,Valsad HO,SGR,320101101030106,Postal Division-Medical Treatment,"10,000.00",721.00,-,721.00,7.21%,0.00%
16360031,Valsad HO,SGR,320101101030107,Postal Division-Allowances,"45,00,000.00","14,40,323.00",-,"14,40,323.00",32.01%,0.00%
16360031,Valsad HO,SGR,320101101030108,Postal Division-LTC,"50,000.00","1,785.00",-,"1,785.00",3.57%,0.00%
16360031,Valsad HO,SGR,320101101030111,Postal Division-Domestic Travel Expenses,"8,00,000.00","1,25,357.00",-,"1,25,357.00",15.67%,0.00%
16360031,Valsad HO,SGR,320101101030113,Postal Division-Office Expenses,"4,00,000.00","96,397.00",-,"96,397.00",24.10%,0.00%
16360031,Valsad HO,SGR,320101101030119,Postal Division-Digital Equipment,"10,000.00",-,-,-,0.00%,0.00%
16360031,Valsad HO,SGR,320101101030124,Postal Division-Fuels and Lubricants,"50,000.00","26,595.00",-,"26,595.00",53.19%,0.00%
16360031,Valsad HO,SGR,320102003020213,In Service Training-Office Expenses,"6,000.00",-,-,-,0.00%,0.00%
16360031,Valsad HO,SGR,320102101010101,Existing Post Offices-Salaries,"10,00,00,000.00","3,07,35,266.00",-,"3,07,35,266.00",30.74%,0.00%
16360031,Valsad HO,SGR,320102101010102,Existing Post Offices-Wages,"9,70,000.00","3,22,657.00",-,"3,22,657.00",33.26%,0.00%
16360031,Valsad HO,SGR,320102101010105,Existing Post Offices-Rewards,"50,00,000.00",-,-,-,0.00%,0.00%
16360031,Valsad HO,SGR,320102101010106,Existing Post Offices-Medical Treatment,"5,00,000.00","20,603.00",-,"20,603.00",4.12%,0.00%
16360031,Valsad HO,SGR,320102101010107,Existing Post Offices-Allowances,"12,00,00,000.00","2,74,76,530.00",-,"2,74,76,530.00",22.90%,0.00%
16360031,Valsad HO,SGR,320102101010108,Existing Post Offices-LTC,"1,00,000.00","80,334.00",-,"80,334.00",80.33%,0.00%
16360031,Valsad HO,SGR,320102101010111,Existing Post Offices-Domestic Travel Expenses,"15,00,000.00","1,62,127.50",-,"1,62,127.50",10.81%,0.00%
16360031,Valsad HO,SGR,320102101010113,Existing Post Offices-Office Expenses,"25,00,000.00","8,09,104.00",-,"8,09,104.00",32.36%,0.00%
16360031,Valsad HO,SGR,320102101010114,"Existing Post Offices-Rent,Rates & Taxes for Land and Buidlings","10,00,000.00","2,62,395.00",-,"2,62,395.00",26.24%,0.00%
16360031,Valsad HO,SGR,320102101010119,Existing Post Offices-Digital Equipment,"50,000.00","36,200.00",-,"36,200.00",72.40%,0.00%
16360031,Valsad HO,SGR,320102101010124,Existing Post Offices-Fuels and Lubricants,"5,000.00",-,-,-,0.00%,0.00%
16360031,Valsad HO,SGR,320102101010126,Existing Post Offices-Advertising and Publicity,"10,000.00",-,-,-,0.00%,0.00%
16360031,Valsad HO,SGR,320102101010127,Existing Post Offices-Minor Civil and Electrical Works,"50,000.00","4,500.00",-,"4,500.00",9.00%,0.00%
16360031,Valsad HO,SGR,320102101010128,Existing Post Offices-Professional Services,"3,00,000.00","98,209.00",-,"98,209.00",32.74%,0.00%
16360031,Valsad HO,SGR,320102101100105,Gramin Dak Sevaks-Rewards,"76,00,000.00",-,-,-,0.00%,0.00%
16360031,Valsad HO,SGR,320102101100107,Gramin Dak Sevaks-Allowances,"13,10,00,000.00","3,71,93,532.00",-,"3,71,93,532.00",28.39%,0.00%
16360031,Valsad HO,SGR,320102103060101,Other Conveyance of Mails-Salaries,"7,64,000.00","4,06,300.00",-,"4,06,300.00",53.18%,0.00%
